Identifier,Title,Description,Award Date,Amount Awarded,Funding Org:Identifier,Funding Org:Name,DocumentWeight
360G-blf-0030036943,Arts projects,"A project to extend access to the Chinese arts, music and dance workshops provided by this group in Telford for the benefit of the local community. The grant will pay for artist and facilitator fees, drums and musical instruments, folk dance costumes, props, screen/monitor and venue hire.",2005-05-18,5000.0,360G-blf,The Big Lottery Fund,0.0214342037429
360G-blf-0030006477,Denzak Art Workshop,"Gozart develop arts facilities and an ongoing arts programmes in the UK. The group aim to establish ""Danzak art workshops"" a unique series of 24 workshops specialising in mask, puppetry, dance and physical theatre to promote the understanding and enjoyment of popular art forms.",2007-02-09,9256.0,360G-blf,The Big Lottery Fund,0.0214146701155
360G-blf-AHF_1_010159691,Festival,"The Fishponds Local Action Group will use their award to hold a festival to celebrate the 60th anniversary of the end of the Second World War. The various events involved in this festival will include a remembrance service, an exhibition brought a long by the Bristol Museum of Art and History and a demonstration of rationing. A book will be created to record peoples experiences of the war and organisers and volunteers will dress up in 1940's civilian and military costumes.",2005-05-25,11352.0,360G-blf,The Big Lottery Fund,0.0214052911865
360G-blf-AHF_1_010165590,WW2 Celebration event,"This Parochial Church Council will use their award to hold a range of activities over a three day event to commemorate the 60th anniversary of the end of the Second World War. These activities include an exhibition, 1940s dancing, wartime songs and an indoor street party.",2005-06-17,950.0,360G-blf,The Big Lottery Fund,0.0214043195226
360G-blf-A4E_3_010127824,Rainbow Arts,"The award will mean this school will run a range of dance, music, drama and arts based activities on an extra curricular basis for their pupils and other members of the local community.  The project will be run in conjunction with local community artists, colleges and dance groups so as much experience can be harnessed from the community as possible. professional fees for rapper dancing, line dancing, creative dance/drama, music coaching, arts and 'Rainbow Rhythms'.",2004-08-06,5000.0,360G-blf,The Big Lottery Fund,0.0214028615146
360G-blf-A4E_3_010115615,Music workshops,"A series of music workshops will be run to encourage local people to learn new skills and become members of local singing clubs. The workshops will be aimed at all local people, including ethnic minorities.",2004-05-21,3859.0,360G-blf,The Big Lottery Fund,0.0214023728442
360G-blf-0030025733,The Nelson Touch,Aspex Visual Arts Trust will be able to run visual arts workshops to celebrate the Battle of Trafalgar with help from a Lottery award. Artists will develop workshops based around the theme of Trafalgar and encourage participants to explore the historic events through art. This will be followed by two events at the Royal Naval Museum for the wider community to celebrate the completed works and learn about each others' experiences of the project.,2005-08-22,5000.0,360G-blf,The Big Lottery Fund,0.0213985481853
360G-blf-0030007094,Abingdon Arts Festival 2007 Workshops,"Abingdon Performing Arts Group will run a dance workshop, vocal workshop and family workshop which will take place at the Abingdon Music Festival in March 2007.",2007-02-20,2200.0,360G-blf,The Big Lottery Fund,0.021392755098
360G-blf-0030035822,Hungarian Cultural Celebration,"This group are twinned with a community in Erd. They will organise a three day festival of Hungarian culture and will have demonstrations of Hungarian dance, music and cuisine. They will also accommodate and pay for subsistence for a  party of visitors from Hungry as well as take them to local visitor attractions and the Poynton show.",2005-07-21,3495.0,360G-blf,The Big Lottery Fund,0.0213704108565
360G-blf-0030006233,Nettlestone Community Celebration,"This parish council would use an award to organise a community celebration day. The event will include musical entertainment, arts and crafts, circus skills workshops, dance performances and children's activities.",2008-01-16,3190.0,360G-blf,The Big Lottery Fund,0.0213647556184
360G-blf-0030026244,BHM Celebration Event,"This organisation provides stimulating, interactive workshops and performances, sharing skills in music, dance, storytelling and visual arts inspired by the cultures of the African Diaspora. They would like funds to run a series of four workshops followed by a 'celebration' event for Black History Month. The theme of the programme is 'Noble Futures Unfold' and the focus will be on reclaiming heroic, noble and royal pasts from black history.",2005-11-07,4250.0,360G-blf,The Big Lottery Fund,0.0213617493697
360G-blf-0030006191,Loop Digital Culture Festival,"This group will deliver youth music production workshops including music production, DJ and MC skills. The workshops will culminate in a festival.",2007-02-20,9904.0,360G-blf,The Big Lottery Fund,0.0213402920169
360G-blf-0030000526,Field of Light & Flight,"Barnoldswick Community Arts Group encourage residents of the local community to participate in all types of arts and crafts activities, including an annual arts event. The award is for a project to provide the opportunity for locals to participate in a series of workshops to design and manufacture lanterns for the Festival of Flight event, plus designs for flying machines that will be entered into a competition.",2007-06-20,5000.0,360G-blf,The Big Lottery Fund,0.0213391427704
360G-blf-AHF_1_010165659,60th anniversary event,The London Scottish Regimental Association will use their award to hold a celebration event to commemorate the end of World War. The event will have 1940's entertainment with an exhibit of WW2 photographs and memorabilia on display.,2005-07-01,1500.0,360G-blf,The Big Lottery Fund,0.0213214356277
360G-blf-AHF_1_010146811,VE Day Anniversary Event,The Royal Air Forces Association Kenley & Caterham Branch in Surrey have been awarded a grant to host an event to celebrate the 60th anniversary of V.E. Day. This will include an exhibition of WW2 memorabillia and the event will be open to the local community.,2005-03-24,500.0,360G-blf,The Big Lottery Fund,0.0213107889733
360G-blf-A4E_3_010155142,There is no project name available for this record,"This group provide music based activities for young people in the local community. They will use the award to run a series of 'Junior Jam' workshops in the summer based around, dance, DJ-ing, music production and MC-ing.",2005-06-15,5000.0,360G-blf,The Big Lottery Fund,0.0213096297835
360G-blf-A4E_3_010156218,Workshops,Rox Music and Arts aims to give people in the local community the chance to have a go at trying new art forms and runs an annual festival.  With help from a Lottery award it will be able to expand the number and range of workshops at this festival this year.  Visitors will be able to try new types of musical instruments and crafts for the first time as well as take part in a procession.,2005-04-22,5000.0,360G-blf,The Big Lottery Fund,0.0213036522477
